"order_id","item_id","product_id","quantity","list_price","discount"
1540,3,224,1,479.99,0.05
1540,4,177,2,5499.99,0.05
1540,5,78,1,647.99,0.2
1541,1,155,2,11999.99,0.1
1541,2,248,2,599.99,0.07
1541,3,142,2,3199.99,0.1
1541,4,17,1,429,0.1
1541,5,86,2,149.99,0.05
1542,1,79,1,402.99,0.2
1542,2,122,2,2499.99,0.05
1542,3,184,2,3499.99,0.2
1542,4,37,2,379.99,0.1
1542,5,297,1,279.99,0.2
1543,1,108,2,449.99,0.1
1543,2,93,1,209.99,0.2
1543,3,158,2,959.99,0.07
1543,4,97,2,349.99,0.05
1543,5,136,1,1799.99,0.2
1544,1,194,2,3499.99,0.1
1544,2,107,2,416.99,0.2
1545,1,45,1,869.99,0.1
1546,1,156,1,6499.99,0.1
1546,2,185,2,2799.99,0.1
1546,3,215,1,749.99,0.1
1546,4,25,1,499.99,0.05
1547,1,106,2,449.99,0.2
1547,2,204,1,3599.99,0.2
1548,1,32,1,469.99,0.1
1548,2,202,1,3499.99,0.07
1548,3,62,2,3499.99,0.2
1549,1,158,1,959.99,0.2
1549,2,119,1,469.99,0.05
1549,3,249,2,749.99,0.05
1549,4,242,2,699.99,0.1
1550,1,315,2,559.99,0.05
1550,2,245,1,659.99,0.07
1550,3,185,2,2799.99,0.1
1550,4,148,1,5499.99,0.07
1550,5,86,2,149.99,0.05
1551,1,207,2,3999.99,0.2
1552,1,197,1,2299.99,0.1
1552,2,41,2,1469.99,0.05
1553,1,102,1,489.99,0.07
1553,2,12,1,549.99,0.1
1553,3,251,1,2999.99,0.05
1553,4,89,1,209.99,0.05
1554,1,166,1,749.99,0.05
1554,2,285,1,279.99,0.2
1555,1,24,2,549.99,0.1
1555,2,156,1,6499.99,0.1
1555,3,126,1,469.99,0.1
1555,4,128,2,1899,0.05
1555,5,174,1,3199.99,0.2
1556,1,49,2,3499.99,0.2
1556,2,82,1,659.99,0.07
1556,3,265,1,289.99,0.1
1556,4,119,2,469.99,0.05
1556,5,235,2,899.99,0.1
1557,1,163,2,1349,0.07
1558,1,46,2,1409.99,0.07
1558,2,123,1,999.99,0.07
1558,3,4,1,2899.99,0.05
1558,4,55,1,2699.99,0.2
1558,5,253,1,2599.99,0.07
1559,1,101,2,339.99,0.07
1559,2,18,1,449,0.1
1559,3,54,2,3199.99,0.1
1559,4,221,1,319.99,0.1
1560,1,118,2,999.99,0.2
1560,2,41,1,1469.99,0.2
1561,1,181,2,2199.99,0.07
1561,2,297,2,279.99,0.05
1562,1,54,1,3199.99,0.2
1562,2,66,1,250.99,0.2
1562,3,115,2,3199.99,0.07
1563,1,188,1,3499.99,0.07
1564,1,309,1,899.99,0.07
1564,2,14,1,269.99,0.1
1565,1,37,1,379.99,0.07
1565,2,92,1,209.99,0.1
1565,3,261,1,899.99,0.1
1565,4,95,1,299.99,0.07
1565,5,226,2,679.99,0.2
1566,1,179,1,919.99,0.05
1566,2,61,2,4999.99,0.05
1567,1,279,1,319.99,0.2
1568,1,146,1,4999.99,0.2
1568,2,105,1,533.99,0.07
1568,3,301,1,899.99,0.1
1569,1,252,1,2999.99,0.1
1570,1,155,1,11999.99,0.07
1571,1,312,2,699.99,0.1
1571,2,212,1,559.99,0.07
1571,3,20,2,599.99,0.2
1572,1,216,2,899.99,0.05
1572,2,198,1,2999.99,0.2
1572,3,115,1,3199.99,0.05
1572,4,304,2,679.99,0.2
1573,1,9,1,2999.99,0.05
1573,2,129,1,919.99,0.07
1573,3,15,2,529.99,0.1
1573,4,216,2,899.99,0.07
1573,5,263,2,89.99,0.1
1574,1,127,1,469.99,0.1
1575,1,44,1,539.99,0.07
1575,2,207,2,3999.99,0.1
1575,3,213,1,269.99,0.07
1575,4,126,2,469.99,0.05
1575,5,92,2,209.99,0.2
1576,1,69,1,416.99,0.05
1576,2,293,1,319.99,0.05
1576,3,202,2,3499.99,0.05
1577,1,298,2,279.99,0.05
1577,2,111,2,470.99,0.1
1577,3,300,2,799.99,0.2
1577,4,131,2,2599,0.07
1577,5,282,2,279.99,0.05
1578,1,204,2,3599.99,0.07
1578,2,310,1,899.99,0.05
1578,3,241,2,749.99,0.2
1579,1,49,1,3499.99,0.05
1579,2,214,1,899.99,0.1
1579,3,286,1,279.99,0.07
1579,4,65,2,346.99,0.1
1580,1,119,2,469.99,0.07
1580,2,86,2,149.99,0.2
1581,1,64,1,489.99,0.1
1581,2,272,1,289.99,0.2
1582,1,75,1,599.99,0.07
1582,2,133,2,1499.99,0.07
1583,1,15,1,529.99,0.05
1583,2,265,2,289.99,0.2
1584,1,45,2,869.99,0.1
1584,2,216,2,899.99,0.1
1584,3,43,1,5299.99,0.2
1584,4,187,1,2799.99,0.1
1584,5,147,2,1799.99,0.07
1585,1,313,1,449.99,0.1
1585,2,106,2,449.99,0.1
1585,3,207,2,3999.99,0.07
1585,4,95,1,299.99,0.1
1585,5,191,1,2799.99,0.1
1586,1,22,2,269.99,0.1
1586,2,277,1,369.99,0.07
1586,3,295,1,319.99,0.05
1586,4,173,1,3199.99,0.2
1586,5,36,1,832.99,0.1
1587,1,104,1,481.99,0.1
1587,2,63,2,3499.99,0.05
1587,3,78,2,647.99,0.05
1587,4,300,2,799.99,0.07
1588,1,93,2,209.99,0.07
1589,1,246,2,639.99,0.05
1589,2,260,1,799.99,0.2
1589,3,28,2,2499.99,0.1
1590,1,175,2,3199.99,0.07
1590,2,248,1,599.99,0.2
1590,3,23,1,299.99,0.07
1591,1,286,2,279.99,0.2
1591,2,126,2,469.99,0.2
1591,3,97,2,349.99,0.07
1591,4,138,2,2249.99,0.05
1591,5,265,1,289.99,0.2
1592,1,211,2,1549,0.05
1592,2,159,1,2299.99,0.07
1592,3,40,2,4999.99,0.07
1592,4,9,1,2999.99,0.2
1592,5,271,2,209.99,0.05
1593,1,97,2,349.99,0.2
1593,2,34,1,469.99,0.07
1593,3,190,2,2799.99,0.1
1593,4,107,1,416.99,0.05
1593,5,169,2,6499.99,0.07
1594,1,79,2,402.99,0.1
1594,2,105,1,533.99,0.1
1595,1,112,1,379.99,0.2
1596,1,91,1,349.99,0.05
1596,2,18,1,449,0.1
1597,1,176,1,3199.99,0.07
1597,2,59,1,2599.99,0.07
1598,1,247,1,599.99,0.2
1598,2,49,2,3499.99,0.07
1598,3,88,1,189.99,0.2
1599,1,104,2,481.99,0.2
1600,1,146,1,4999.99,0.1
1600,2,295,1,319.99,0.05
1600,3,36,1,832.99,0.2
1601,1,114,2,579.99,0.2
1601,2,10,1,1549,0.2
1601,3,220,2,269.99,0.07
1601,4,7,2,3999.99,0.07
1601,5,180,1,919.99,0.1
1602,1,71,2,416.99,0.05
1602,2,37,1,379.99,0.07
1602,3,275,2,229.99,0.2
1602,4,257,2,899.99,0.05
1603,1,275,2,229.99,0.05
1604,1,271,1,209.99,0.1
1605,1,72,1,619.99,0.1
1605,2,186,1,4499.99,0.2
1605,3,132,2,1499.99,0.1
1605,4,301,1,899.99,0.1
1605,5,29,1,999.99,0.07
1606,1,245,1,659.99,0.1
1606,2,271,1,209.99,0.1
1607,1,29,1,999.99,0.05
1608,1,231,2,529.99,0.05
1609,1,96,1,349.99,0.2
1609,2,238,2,749.99,0.2
1609,3,228,2,319.99,0.1
1609,4,105,1,533.99,0.2
1610,1,36,1,832.99,0.07
1610,2,173,2,3199.99,0.2
1611,1,191,1,2799.99,0.07
1611,2,171,2,3199.99,0.1
1611,3,236,1,749.99,0.2
1612,1,242,1,699.99,0.1
1612,2,289,2,319.99,0.05
1612,3,101,2,339.99,0.2
1612,4,293,2,319.99,0.07
1612,5,60,1,1559.99,0.1
1613,1,153,1,4999.99,0.07
1613,2,283,2,319.99,0.05
1614,1,124,1,1499,0.07
1614,2,159,2,2299.99,0.07
1614,3,213,2,269.99,0.2
1615,1,197,2,2299.99,0.2
1615,2,214,1,899.99,0.07
1615,3,182,1,2499.99,0.2
